Tue Aug  4 11:12:12 2020
Program 4: 60s Stillstand
{'Time': 9644, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 6.18, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 1141}
{'Time': 26659, 'Left_wheel_dist': -3990, 'Right_wheel_dist': -5992, 'IMU_roll': -0.00, 'IMU_pitch': -0.04, 'IMU_yaw': 2.95, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.63, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 26760, 'Left_wheel_dist': -4036, 'Right_wheel_dist': -6035, 'IMU_roll': -0.00, 'IMU_pitch': -0.06, 'IMU_yaw': 2.89, 'IMU_Acc_x': -0.52, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.73, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 26859, 'Left_wheel_dist': -4086, 'Right_wheel_dist': -6077, 'IMU_roll': -0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 2.80, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 26967, 'Left_wheel_dist': -4140, 'Right_wheel_dist': -6123, 'IMU_roll': -0.03, 'IMU_pitch': -0.03, 'IMU_yaw': 2.69, 'IMU_Acc_x': -0.14, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 10.02, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 27059, 'Left_wheel_dist': -4186, 'Right_wheel_dist': -6160, 'IMU_roll': -0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 2.60, 'IMU_Acc_x': -0.48, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.28, 'Loop_dt': 18, 'Acc_Accu': 8}
{'Time': 27165, 'Left_wheel_dist': -4239, 'Right_wheel_dist': -6208, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.50, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.59, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 27266, 'Left_wheel_dist': -4286, 'Right_wheel_dist': -6249, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.41, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 27364, 'Left_wheel_dist': -4330, 'Right_wheel_dist': -6288, 'IMU_roll': -0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 2.33, 'IMU_Acc_x': -0.30, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.59, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27463, 'Left_wheel_dist': -4376, 'Right_wheel_dist': -6330, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 2.25, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 10.01, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27563, 'Left_wheel_dist': -4417, 'Right_wheel_dist': -6373, 'IMU_roll': 0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 2.18, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 8.91, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 27661, 'Left_wheel_dist': -4461, 'Right_wheel_dist': -6417, 'IMU_roll': 0.02, 'IMU_pitch': 0.08, 'IMU_yaw': 2.12, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 10.87, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27760, 'Left_wheel_dist': -4505, 'Right_wheel_dist': -6460, 'IMU_roll': 0.02, 'IMU_pitch': 0.08, 'IMU_yaw': 2.06, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27860, 'Left_wheel_dist': -4553, 'Right_wheel_dist': -6500, 'IMU_roll': 0.02, 'IMU_pitch': 0.09, 'IMU_yaw': 2.00, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27960, 'Left_wheel_dist': -4596, 'Right_wheel_dist': -6537, 'IMU_roll': 0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 1.95, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.58, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28067, 'Left_wheel_dist': -4644, 'Right_wheel_dist': -6583, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 1.90, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 28167, 'Left_wheel_dist': -4690, 'Right_wheel_dist': -6624, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 1.86, 'IMU_Acc_x': -0.33, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 8.72, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 28266, 'Left_wheel_dist': -4736, 'Right_wheel_dist': -6663, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 1.82, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28365, 'Left_wheel_dist': -4784, 'Right_wheel_dist': -6705, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 1.80, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.66, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28466, 'Left_wheel_dist': -4832, 'Right_wheel_dist': -6746, 'IMU_roll': 0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 1.80, 'IMU_Acc_x': -0.41, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.93, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 28565, 'Left_wheel_dist': -4882, 'Right_wheel_dist': -6796, 'IMU_roll': -0.01, 'IMU_pitch': -0.06, 'IMU_yaw': 1.79, 'IMU_Acc_x': -0.47, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28664, 'Left_wheel_dist': -4932, 'Right_wheel_dist': -6849, 'IMU_roll': 0.00, 'IMU_pitch': -0.05, 'IMU_yaw': 1.80, 'IMU_Acc_x': -0.25, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.98, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28764, 'Left_wheel_dist': -4982, 'Right_wheel_dist': -6897, 'IMU_roll': 0.00, 'IMU_pitch': -0.08, 'IMU_yaw': 1.82, 'IMU_Acc_x': -0.49, 'IMU_Acc_y': 0.38, 'IMU_Acc_z': 7.85, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 28863, 'Left_wheel_dist': -5028, 'Right_wheel_dist': -6947, 'IMU_roll': 0.01, 'IMU_pitch': -0.05, 'IMU_yaw': 1.83, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.28, 'IMU_Acc_z': 9.63, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28962, 'Left_wheel_dist': -5074, 'Right_wheel_dist': -7001, 'IMU_roll': -0.03, 'IMU_pitch': -0.07, 'IMU_yaw': 1.88, 'IMU_Acc_x': -0.27, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29062, 'Left_wheel_dist': -5117, 'Right_wheel_dist': -7054, 'IMU_roll': -0.04, 'IMU_pitch': -0.07, 'IMU_yaw': 1.95, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.31, 'IMU_Acc_z': 9.90, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 29162, 'Left_wheel_dist': -5161, 'Right_wheel_dist': -7106, 'IMU_roll': -0.04, 'IMU_pitch': -0.08, 'IMU_yaw': 2.02, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.61, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 29261, 'Left_wheel_dist': -5198, 'Right_wheel_dist': -7160, 'IMU_roll': -0.05, 'IMU_pitch': -0.06, 'IMU_yaw': 2.09, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.95, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29367, 'Left_wheel_dist': -5242, 'Right_wheel_dist': -7222, 'IMU_roll': -0.05, 'IMU_pitch': -0.06, 'IMU_yaw': 2.16, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 29466, 'Left_wheel_dist': -5283, 'Right_wheel_dist': -7274, 'IMU_roll': -0.08, 'IMU_pitch': -0.05, 'IMU_yaw': 2.24, 'IMU_Acc_x': -0.14, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29565, 'Left_wheel_dist': -5324, 'Right_wheel_dist': -7324, 'IMU_roll': -0.06, 'IMU_pitch': -0.07, 'IMU_yaw': 2.33, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29664, 'Left_wheel_dist': -5366, 'Right_wheel_dist': -7378, 'IMU_roll': -0.09, 'IMU_pitch': -0.04, 'IMU_yaw': 2.41, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.94, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29763, 'Left_wheel_dist': -5409, 'Right_wheel_dist': -7435, 'IMU_roll': -0.08, 'IMU_pitch': -0.05, 'IMU_yaw': 2.49, 'IMU_Acc_x': -0.26, 'IMU_Acc_y': -0.37, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29862, 'Left_wheel_dist': -5457, 'Right_wheel_dist': -7485, 'IMU_roll': -0.10, 'IMU_pitch': -0.02, 'IMU_yaw': 2.54, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29962, 'Left_wheel_dist': -5505, 'Right_wheel_dist': -7538, 'IMU_roll': -0.07, 'IMU_pitch': -0.04, 'IMU_yaw': 2.60, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 30069, 'Left_wheel_dist': -5560, 'Right_wheel_dist': -7601, 'IMU_roll': -0.04, 'IMU_pitch': -0.04, 'IMU_yaw': 2.66, 'IMU_Acc_x': -0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 30169, 'Left_wheel_dist': -5610, 'Right_wheel_dist': -7655, 'IMU_roll': -0.05, 'IMU_pitch': -0.04, 'IMU_yaw': 2.72, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 30267, 'Left_wheel_dist': -5662, 'Right_wheel_dist': -7701, 'IMU_roll': -0.05, 'IMU_pitch': -0.02, 'IMU_yaw': 2.78, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 10.01, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30366, 'Left_wheel_dist': -5713, 'Right_wheel_dist': -7749, 'IMU_roll': -0.05, 'IMU_pitch': -0.00, 'IMU_yaw': 2.82, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30466, 'Left_wheel_dist': -5763, 'Right_wheel_dist': -7799, 'IMU_roll': -0.04, 'IMU_pitch': -0.02, 'IMU_yaw': 2.86, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.62, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 30564, 'Left_wheel_dist': -5809, 'Right_wheel_dist': -7843, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 2.91, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30663, 'Left_wheel_dist': -5854, 'Right_wheel_dist': -7887, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 2.93, 'IMU_Acc_x': -0.15, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30764, 'Left_wheel_dist': -5898, 'Right_wheel_dist': -7930, 'IMU_roll': -0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 2.97, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.68, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 30862, 'Left_wheel_dist': -5942, 'Right_wheel_dist': -7974, 'IMU_roll': -0.04, 'IMU_pitch': 0.00, 'IMU_yaw': 3.00, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.65, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30969, 'Left_wheel_dist': -5983, 'Right_wheel_dist': -8022, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.02, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 31069, 'Left_wheel_dist': -6027, 'Right_wheel_dist': -8061, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.04, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31168, 'Left_wheel_dist': -6066, 'Right_wheel_dist': -8096, 'IMU_roll': -0.05, 'IMU_pitch': 0.00, 'IMU_yaw': 3.06, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.42, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31267, 'Left_wheel_dist': -6107, 'Right_wheel_dist': -8131, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 3.06, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31368, 'Left_wheel_dist': -6146, 'Right_wheel_dist': -8168, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 3.06, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.67, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31467, 'Left_wheel_dist': -6179, 'Right_wheel_dist': -8201, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 3.08, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31566, 'Left_wheel_dist': -6214, 'Right_wheel_dist': -8229, 'IMU_roll': -0.00, 'IMU_pitch': 0.07, 'IMU_yaw': 3.08, 'IMU_Acc_x': 0.48, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 10.39, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31666, 'Left_wheel_dist': -6242, 'Right_wheel_dist': -8255, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.09, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 7.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31765, 'Left_wheel_dist': -6264, 'Right_wheel_dist': -8277, 'IMU_roll': -0.03, 'IMU_pitch': 0.00, 'IMU_yaw': 3.08, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.34, 'IMU_Acc_z': 9.46, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31864, 'Left_wheel_dist': -6288, 'Right_wheel_dist': -8297, 'IMU_roll': -0.02, 'IMU_pitch': -0.04, 'IMU_yaw': 3.07, 'IMU_Acc_x': -0.34, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.47, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31964, 'Left_wheel_dist': -6312, 'Right_wheel_dist': -8318, 'IMU_roll': -0.00, 'IMU_pitch': -0.04, 'IMU_yaw': 3.05, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 10.01, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 32064, 'Left_wheel_dist': -6341, 'Right_wheel_dist': -8342, 'IMU_roll': -0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 3.05, 'IMU_Acc_x': -0.38, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.66, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32164, 'Left_wheel_dist': -6367, 'Right_wheel_dist': -8368, 'IMU_roll': 0.00, 'IMU_pitch': -0.07, 'IMU_yaw': 3.03, 'IMU_Acc_x': -0.53, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32264, 'Left_wheel_dist': -6397, 'Right_wheel_dist': -8397, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 3.01, 'IMU_Acc_x': -0.42, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.61, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32364, 'Left_wheel_dist': -6432, 'Right_wheel_dist': -8425, 'IMU_roll': 0.01, 'IMU_pitch': -0.05, 'IMU_yaw': 3.01, 'IMU_Acc_x': -0.37, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.91, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32464, 'Left_wheel_dist': -6465, 'Right_wheel_dist': -8454, 'IMU_roll': 0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 2.96, 'IMU_Acc_x': -0.40, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32564, 'Left_wheel_dist': -6500, 'Right_wheel_dist': -8480, 'IMU_roll': -0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 2.93, 'IMU_Acc_x': -0.47, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.66, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32665, 'Left_wheel_dist': -6539, 'Right_wheel_dist': -8510, 'IMU_roll': -0.00, 'IMU_pitch': -0.06, 'IMU_yaw': 2.91, 'IMU_Acc_x': -0.49, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32764, 'Left_wheel_dist': -6574, 'Right_wheel_dist': -8545, 'IMU_roll': -0.02, 'IMU_pitch': -0.05, 'IMU_yaw': 2.89, 'IMU_Acc_x': -0.40, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 10.04, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32864, 'Left_wheel_dist': -6615, 'Right_wheel_dist': -8580, 'IMU_roll': -0.05, 'IMU_pitch': -0.00, 'IMU_yaw': 2.84, 'IMU_Acc_x': -0.27, 'IMU_Acc_y': -0.41, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32971, 'Left_wheel_dist': -6657, 'Right_wheel_dist': -8608, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 2.81, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 33071, 'Left_wheel_dist': -6689, 'Right_wheel_dist': -8635, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 2.76, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.57, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 33170, 'Left_wheel_dist': -6718, 'Right_wheel_dist': -8663, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 2.73, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.83, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33269, 'Left_wheel_dist': -6751, 'Right_wheel_dist': -8687, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 2.69, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': -0.38, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33369, 'Left_wheel_dist': -6783, 'Right_wheel_dist': -8715, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 2.65, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 10.00, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 33467, 'Left_wheel_dist': -6822, 'Right_wheel_dist': -8746, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 2.59, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33566, 'Left_wheel_dist': -6862, 'Right_wheel_dist': -8778, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 2.55, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.61, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33666, 'Left_wheel_dist': -6903, 'Right_wheel_dist': -8811, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 2.50, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 33765, 'Left_wheel_dist': -6945, 'Right_wheel_dist': -8842, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 2.46, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.56, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33872, 'Left_wheel_dist': -6988, 'Right_wheel_dist': -8872, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 2.41, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.88, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 33971, 'Left_wheel_dist': -7032, 'Right_wheel_dist': -8898, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 2.35, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.47, 'IMU_Acc_z': 9.84, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34070, 'Left_wheel_dist': -7071, 'Right_wheel_dist': -8925, 'IMU_roll': -0.04, 'IMU_pitch': 0.03, 'IMU_yaw': 2.30, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': -0.51, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34169, 'Left_wheel_dist': -7115, 'Right_wheel_dist': -8948, 'IMU_roll': -0.05, 'IMU_pitch': 0.04, 'IMU_yaw': 2.23, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': -0.52, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34268, 'Left_wheel_dist': -7156, 'Right_wheel_dist': -8966, 'IMU_roll': -0.06, 'IMU_pitch': 0.05, 'IMU_yaw': 2.16, 'IMU_Acc_x': 0.36, 'IMU_Acc_y': -0.67, 'IMU_Acc_z': 9.74, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 34366, 'Left_wheel_dist': -7198, 'Right_wheel_dist': -8975, 'IMU_roll': -0.06, 'IMU_pitch': 0.07, 'IMU_yaw': 2.08, 'IMU_Acc_x': 0.60, 'IMU_Acc_y': -0.54, 'IMU_Acc_z': 9.87, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34466, 'Left_wheel_dist': -7237, 'Right_wheel_dist': -8977, 'IMU_roll': -0.07, 'IMU_pitch': 0.08, 'IMU_yaw': 2.00, 'IMU_Acc_x': 0.84, 'IMU_Acc_y': -0.71, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34571, 'Left_wheel_dist': -7278, 'Right_wheel_dist': -8972, 'IMU_roll': -0.05, 'IMU_pitch': 0.08, 'IMU_yaw': 1.93, 'IMU_Acc_x': 0.69, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.91, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 34670, 'Left_wheel_dist': -7311, 'Right_wheel_dist': -8959, 'IMU_roll': -0.02, 'IMU_pitch': 0.08, 'IMU_yaw': 1.86, 'IMU_Acc_x': 0.80, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34769, 'Left_wheel_dist': -7335, 'Right_wheel_dist': -8944, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 1.80, 'IMU_Acc_x': 0.77, 'IMU_Acc_y': 0.28, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34869, 'Left_wheel_dist': -7350, 'Right_wheel_dist': -8925, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 1.76, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34968, 'Left_wheel_dist': -7361, 'Right_wheel_dist': -8903, 'IMU_roll': 0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 1.71, 'IMU_Acc_x': 0.66, 'IMU_Acc_y': 0.37, 'IMU_Acc_z': 9.84, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35066, 'Left_wheel_dist': -7363, 'Right_wheel_dist': -8879, 'IMU_roll': 0.03, 'IMU_pitch': 0.06, 'IMU_yaw': 1.68, 'IMU_Acc_x': 0.75, 'IMU_Acc_y': 0.39, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
