Tue Aug  4 12:06:23 2020
Program 4: 60s Stillstand
{'Time': 9641, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': -0.01, 'IMU_yaw': 6.03, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 1139}
{'Time': 26658, 'Left_wheel_dist': -4901, 'Right_wheel_dist': -5904, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 1.67, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 10.15, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 26760, 'Left_wheel_dist': -4938, 'Right_wheel_dist': -5948, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 1.66, 'IMU_Acc_x': -0.44, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.71, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 26859, 'Left_wheel_dist': -4978, 'Right_wheel_dist': -5992, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 1.64, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': -0.37, 'IMU_Acc_z': 9.45, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 26959, 'Left_wheel_dist': -5017, 'Right_wheel_dist': -6033, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 1.63, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.82, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27059, 'Left_wheel_dist': -5056, 'Right_wheel_dist': -6072, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 1.61, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27159, 'Left_wheel_dist': -5098, 'Right_wheel_dist': -6112, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 1.59, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27258, 'Left_wheel_dist': -5139, 'Right_wheel_dist': -6153, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 1.57, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': -0.32, 'IMU_Acc_z': 9.88, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27359, 'Left_wheel_dist': -5185, 'Right_wheel_dist': -6194, 'IMU_roll': -0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 1.55, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.93, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 27459, 'Left_wheel_dist': -5228, 'Right_wheel_dist': -6234, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 1.52, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 10.02, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27559, 'Left_wheel_dist': -5274, 'Right_wheel_dist': -6273, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 1.49, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.25, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27659, 'Left_wheel_dist': -5318, 'Right_wheel_dist': -6310, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 1.46, 'IMU_Acc_x': 0.12, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.51, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 27766, 'Left_wheel_dist': -5368, 'Right_wheel_dist': -6354, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 1.43, 'IMU_Acc_x': -0.17, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.90, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 27866, 'Left_wheel_dist': -5414, 'Right_wheel_dist': -6395, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 1.40, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.93, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 27965, 'Left_wheel_dist': -5457, 'Right_wheel_dist': -6432, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 1.37, 'IMU_Acc_x': -0.35, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.49, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28064, 'Left_wheel_dist': -5503, 'Right_wheel_dist': -6467, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 1.34, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28165, 'Left_wheel_dist': -5545, 'Right_wheel_dist': -6500, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 1.30, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 28264, 'Left_wheel_dist': -5590, 'Right_wheel_dist': -6532, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 1.27, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.31, 'IMU_Acc_z': 9.88, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28363, 'Left_wheel_dist': -5628, 'Right_wheel_dist': -6565, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 1.23, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28463, 'Left_wheel_dist': -5669, 'Right_wheel_dist': -6594, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 1.19, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 28562, 'Left_wheel_dist': -5708, 'Right_wheel_dist': -6620, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 1.15, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.95, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28661, 'Left_wheel_dist': -5747, 'Right_wheel_dist': -6644, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 1.12, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28761, 'Left_wheel_dist': -5787, 'Right_wheel_dist': -6668, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 1.08, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 28861, 'Left_wheel_dist': -5822, 'Right_wheel_dist': -6689, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 1.04, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 10.02, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 28961, 'Left_wheel_dist': -5861, 'Right_wheel_dist': -6716, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 1.00, 'IMU_Acc_x': -0.38, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.40, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29061, 'Left_wheel_dist': -5902, 'Right_wheel_dist': -6740, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 0.97, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.44, 'IMU_Acc_z': 9.65, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 29168, 'Left_wheel_dist': -5946, 'Right_wheel_dist': -6768, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 0.92, 'IMU_Acc_x': -0.36, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 29267, 'Left_wheel_dist': -5989, 'Right_wheel_dist': -6796, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 0.89, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 9.65, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29366, 'Left_wheel_dist': -6033, 'Right_wheel_dist': -6822, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 0.85, 'IMU_Acc_x': -0.28, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 9.61, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29465, 'Left_wheel_dist': -6081, 'Right_wheel_dist': -6849, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 0.82, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.34, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29564, 'Left_wheel_dist': -6129, 'Right_wheel_dist': -6875, 'IMU_roll': -0.04, 'IMU_pitch': -0.02, 'IMU_yaw': 0.78, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.49, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29663, 'Left_wheel_dist': -6181, 'Right_wheel_dist': -6899, 'IMU_roll': -0.04, 'IMU_pitch': -0.02, 'IMU_yaw': 0.75, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.65, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29762, 'Left_wheel_dist': -6229, 'Right_wheel_dist': -6927, 'IMU_roll': -0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 0.71, 'IMU_Acc_x': 0.36, 'IMU_Acc_y': -0.45, 'IMU_Acc_z': 9.97, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29861, 'Left_wheel_dist': -6282, 'Right_wheel_dist': -6951, 'IMU_roll': -0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 0.68, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.92, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 29961, 'Left_wheel_dist': -6332, 'Right_wheel_dist': -6975, 'IMU_roll': -0.04, 'IMU_pitch': 0.00, 'IMU_yaw': 0.64, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.74, 'IMU_Acc_z': 10.00, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30068, 'Left_wheel_dist': -6386, 'Right_wheel_dist': -6995, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 0.59, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.78, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 30168, 'Left_wheel_dist': -6432, 'Right_wheel_dist': -7008, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 0.55, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.86, 'IMU_Acc_z': 9.58, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 30265, 'Left_wheel_dist': -6482, 'Right_wheel_dist': -7019, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 0.51, 'IMU_Acc_x': 0.53, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.63, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30364, 'Left_wheel_dist': -6530, 'Right_wheel_dist': -7025, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 0.46, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30464, 'Left_wheel_dist': -6576, 'Right_wheel_dist': -7027, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 0.40, 'IMU_Acc_x': 0.45, 'IMU_Acc_y': -0.34, 'IMU_Acc_z': 10.08, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 30561, 'Left_wheel_dist': -6617, 'Right_wheel_dist': -7025, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 0.35, 'IMU_Acc_x': 0.41, 'IMU_Acc_y': -0.31, 'IMU_Acc_z': 9.86, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30668, 'Left_wheel_dist': -6661, 'Right_wheel_dist': -7025, 'IMU_roll': -0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 0.29, 'IMU_Acc_x': 0.41, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.52, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 30768, 'Left_wheel_dist': -6698, 'Right_wheel_dist': -7021, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.23, 'IMU_Acc_x': 0.42, 'IMU_Acc_y': 0.28, 'IMU_Acc_z': 9.91, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 30867, 'Left_wheel_dist': -6731, 'Right_wheel_dist': -7019, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 0.17, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 30966, 'Left_wheel_dist': -6761, 'Right_wheel_dist': -7014, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 0.11, 'IMU_Acc_x': 0.36, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31065, 'Left_wheel_dist': -6785, 'Right_wheel_dist': -7008, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 0.07, 'IMU_Acc_x': 0.35, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.80, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31162, 'Left_wheel_dist': -6807, 'Right_wheel_dist': -6999, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.02, 'IMU_Acc_x': 0.44, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31263, 'Left_wheel_dist': -6827, 'Right_wheel_dist': -6986, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 6.24, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.76, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31363, 'Left_wheel_dist': -6840, 'Right_wheel_dist': -6966, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 6.18, 'IMU_Acc_x': 0.36, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.64, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31470, 'Left_wheel_dist': -6851, 'Right_wheel_dist': -6942, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 6.12, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.51, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 31569, 'Left_wheel_dist': -6857, 'Right_wheel_dist': -6916, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 6.05, 'IMU_Acc_x': 0.43, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.73, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 31668, 'Left_wheel_dist': -6864, 'Right_wheel_dist': -6886, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.99, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 10.16, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31767, 'Left_wheel_dist': -6866, 'Right_wheel_dist': -6860, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 5.91, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31866, 'Left_wheel_dist': -6870, 'Right_wheel_dist': -6829, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 5.84, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 10.13, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 31966, 'Left_wheel_dist': -6875, 'Right_wheel_dist': -6796, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.79, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 32065, 'Left_wheel_dist': -6881, 'Right_wheel_dist': -6757, 'IMU_roll': -0.03, 'IMU_pitch': 0.00, 'IMU_yaw': 5.67, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.68, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 32163, 'Left_wheel_dist': -6888, 'Right_wheel_dist': -6718, 'IMU_roll': -0.04, 'IMU_pitch': 0.00, 'IMU_yaw': 5.58, 'IMU_Acc_x': 0.24, 'IMU_Acc_y': -0.31, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32270, 'Left_wheel_dist': -6899, 'Right_wheel_dist': -6674, 'IMU_roll': -0.04, 'IMU_pitch': -0.00, 'IMU_yaw': 5.47, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 9.88, 'Loop_dt': 19, 'Acc_Accu': 10}
{'Time': 32369, 'Left_wheel_dist': -6910, 'Right_wheel_dist': -6633, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 5.36, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32468, 'Left_wheel_dist': -6925, 'Right_wheel_dist': -6591, 'IMU_roll': -0.03, 'IMU_pitch': 0.00, 'IMU_yaw': 5.24, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.33, 'IMU_Acc_z': 9.72, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32567, 'Left_wheel_dist': -6945, 'Right_wheel_dist': -6397, 'IMU_roll': -0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 5.13, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.95, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32666, 'Left_wheel_dist': -6966, 'Right_wheel_dist': -6500, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 5.00, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32765, 'Left_wheel_dist': -6988, 'Right_wheel_dist': -6460, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 4.88, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': 0.14, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32865, 'Left_wheel_dist': -7012, 'Right_wheel_dist': -6423, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 4.76, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.63, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 32964, 'Left_wheel_dist': -7041, 'Right_wheel_dist': -6386, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 4.65, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.30, 'IMU_Acc_z': 9.99, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33064, 'Left_wheel_dist': -7069, 'Right_wheel_dist': -6349, 'IMU_roll': 0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 4.55, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': 0.30, 'IMU_Acc_z': 9.75, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33164, 'Left_wheel_dist': -7097, 'Right_wheel_dist': -6321, 'IMU_roll': 0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 4.46, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': 0.26, 'IMU_Acc_z': 9.68, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33271, 'Left_wheel_dist': -7132, 'Right_wheel_dist': -6297, 'IMU_roll': 0.05, 'IMU_pitch': 0.01, 'IMU_yaw': 4.38, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': 1.00, 'IMU_Acc_z': 10.14, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 33371, 'Left_wheel_dist': -7163, 'Right_wheel_dist': -6288, 'IMU_roll': 0.06, 'IMU_pitch': -0.00, 'IMU_yaw': 4.33, 'IMU_Acc_x': -0.45, 'IMU_Acc_y': 0.47, 'IMU_Acc_z': 9.60, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 33469, 'Left_wheel_dist': -7193, 'Right_wheel_dist': -6286, 'IMU_roll': 0.05, 'IMU_pitch': -0.01, 'IMU_yaw': 4.30, 'IMU_Acc_x': -0.41, 'IMU_Acc_y': 0.38, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33567, 'Left_wheel_dist': -7222, 'Right_wheel_dist': -6290, 'IMU_roll': 0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 4.27, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33667, 'Left_wheel_dist': -7256, 'Right_wheel_dist': -6297, 'IMU_roll': 0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 4.25, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.83, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 33765, 'Left_wheel_dist': -7287, 'Right_wheel_dist': -6306, 'IMU_roll': 0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 4.24, 'IMU_Acc_x': -0.30, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.67, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33865, 'Left_wheel_dist': -7324, 'Right_wheel_dist': -6321, 'IMU_roll': 0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 4.20, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 33966, 'Left_wheel_dist': -7361, 'Right_wheel_dist': -6341, 'IMU_roll': 0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 4.20, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': 0.36, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 34066, 'Left_wheel_dist': -7396, 'Right_wheel_dist': -6367, 'IMU_roll': 0.03, 'IMU_pitch': -0.02, 'IMU_yaw': 4.20, 'IMU_Acc_x': -0.24, 'IMU_Acc_y': 0.26, 'IMU_Acc_z': 9.81, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 34165, 'Left_wheel_dist': -7433, 'Right_wheel_dist': -6397, 'IMU_roll': 0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 4.21, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.77, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34272, 'Left_wheel_dist': -7472, 'Right_wheel_dist': -6432, 'IMU_roll': 0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 4.23, 'IMU_Acc_x': -0.44, 'IMU_Acc_y': 0.30, 'IMU_Acc_z': 9.74, 'Loop_dt': 18, 'Acc_Accu': 10}
{'Time': 34371, 'Left_wheel_dist': -7507, 'Right_wheel_dist': -6465, 'IMU_roll': 0.03, 'IMU_pitch': -0.01, 'IMU_yaw': 4.24, 'IMU_Acc_x': -0.22, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.37, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34470, 'Left_wheel_dist': -7544, 'Right_wheel_dist': -6500, 'IMU_roll': 0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 4.27, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.81, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34569, 'Left_wheel_dist': -7579, 'Right_wheel_dist': -6541, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 4.29, 'IMU_Acc_x': -0.26, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34668, 'Left_wheel_dist': -7616, 'Right_wheel_dist': -6583, 'IMU_roll': 0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 4.31, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.71, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34767, 'Left_wheel_dist': -7655, 'Right_wheel_dist': -6624, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 4.34, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.88, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 34867, 'Left_wheel_dist': -7690, 'Right_wheel_dist': -6668, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 4.38, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.66, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 34966, 'Left_wheel_dist': -7730, 'Right_wheel_dist': -6713, 'IMU_roll': 0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 4.42, 'IMU_Acc_x': -0.25, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.70, 'Loop_dt': 18, 'Acc_Accu': 9}
{'Time': 35066, 'Left_wheel_dist': -7767, 'Right_wheel_dist': -6764, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 4.46, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.96, 'Loop_dt': 18, 'Acc_Accu': 9}
